time,gFx,gFy,gFz,TgF
16.242000,-0.1049,0.9868,-0.0269,0.993
16.243000,-0.1046,0.9855,-0.0264,0.991
16.244000,-0.1044,0.9847,-0.0266,0.991
16.245000,-0.1048,0.9844,-0.0266,0.990
16.264000,-0.1051,0.9844,-0.0268,0.990
16.271000,-0.1051,0.9852,-0.0276,0.991
16.272000,-0.1048,0.9855,-0.0280,0.991
16.282000,-0.1041,0.9860,-0.0276,0.992
16.292000,-0.1038,0.9866,-0.0285,0.992
16.322000,-0.1037,0.9861,-0.0271,0.992
16.323000,-0.1038,0.9858,-0.0259,0.992
16.324000,-0.1043,0.9860,-0.0257,0.992
16.332000,-0.1055,0.9864,-0.0253,0.992
16.342000,-0.1063,0.9870,-0.0257,0.993
16.354000,-0.1064,0.9870,-0.0259,0.993
16.362000,-0.1064,0.9870,-0.0261,0.993
16.373000,-0.1063,0.9866,-0.0271,0.993
16.382000,-0.1055,0.9857,-0.0274,0.992
16.392000,-0.1055,0.9857,-0.0275,0.992
16.427000,-0.1047,0.9847,-0.0275,0.991
16.428000,-0.1041,0.9841,-0.0275,0.990
16.434000,-0.1032,0.9839,-0.0286,0.990
16.434000,-0.1037,0.9860,-0.0283,0.992
16.444000,-0.1037,0.9860,-0.0283,0.992
16.452000,-0.1038,0.9872,-0.0285,0.993
16.462000,-0.1044,0.9874,-0.0285,0.993
16.472000,-0.1051,0.9869,-0.0280,0.993
16.482000,-0.1053,0.9861,-0.0271,0.992
16.492000,-0.1054,0.9854,-0.0261,0.991
16.518000,-0.1051,0.9853,-0.0260,0.991
16.524000,-0.1044,0.9857,-0.0274,0.992
16.524000,-0.1033,0.9858,-0.0290,0.992
16.532000,-0.1024,0.9864,-0.0290,0.992
16.542000,-0.1016,0.9861,-0.0282,0.992
16.552000,-0.1015,0.9854,-0.0281,0.991
16.562000,-0.1024,0.9843,-0.0286,0.990
16.573000,-0.1031,0.9832,-0.0286,0.989
16.582000,-0.1043,0.9838,-0.0290,0.990
16.592000,-0.1051,0.9846,-0.0297,0.991
16.631000,-0.1052,0.9850,-0.0300,0.991
16.634000,-0.1053,0.9854,-0.0297,0.991
16.635000,-0.1054,0.9854,-0.0292,0.991
16.636000,-0.1059,0.9853,-0.0279,0.991
16.642000,-0.1059,0.9857,-0.0263,0.992
16.653000,-0.1057,0.9858,-0.0253,0.992
16.662000,-0.1055,0.9859,-0.0257,0.992
16.673000,-0.1053,0.9860,-0.0263,0.992
16.683000,-0.1049,0.9868,-0.0277,0.993
16.692000,-0.1043,0.9881,-0.0299,0.994
16.723000,-0.1037,0.9883,-0.0311,0.994
16.724000,-0.1024,0.9883,-0.0315,0.994
16.725000,-0.1005,0.9883,-0.0311,0.994
16.732000,-0.0991,0.9883,-0.0307,0.994
16.743000,-0.0989,0.9881,-0.0300,0.993
16.757000,-0.0998,0.9872,-0.0304,0.993
16.762000,-0.0998,0.9872,-0.0304,0.993
16.773000,-0.1005,0.9861,-0.0305,0.992
16.782000,-0.1015,0.9849,-0.0307,0.991
16.792000,-0.1021,0.9842,-0.0302,0.990
16.826000,-0.1026,0.9842,-0.0299,0.990
16.828000,-0.1031,0.9842,-0.0286,0.990
16.828000,-0.1032,0.9844,-0.0279,0.990
16.832000,-0.1036,0.9847,-0.0271,0.990
16.842000,-0.1038,0.9848,-0.0268,0.991
16.852000,-0.1042,0.9852,-0.0285,0.991
16.862000,-0.1041,0.9859,-0.0294,0.992
16.872000,-0.1036,0.9868,-0.0300,0.993
16.883000,-0.1027,0.9871,-0.0294,0.993
16.892000,-0.1016,0.9872,-0.0287,0.993
16.927000,-0.1014,0.9876,-0.0288,0.993
16.928000,-0.1020,0.9874,-0.0285,0.993
16.929000,-0.1024,0.9877,-0.0290,0.993
16.932000,-0.1030,0.9879,-0.0297,0.994
16.944000,-0.1032,0.9872,-0.0300,0.993
16.952000,-0.1037,0.9860,-0.0307,0.992
16.962000,-0.1038,0.9848,-0.0314,0.991
16.972000,-0.1042,0.9848,-0.0318,0.991
16.982000,-0.1047,0.9854,-0.0311,0.991
16.991000,-0.1051,0.9864,-0.0315,0.992
17.017000,-0.1052,0.9879,-0.0310,0.994
17.023000,-0.1049,0.9893,-0.0318,0.995
17.023000,-0.1046,0.9903,-0.0304,0.996
17.032000,-0.1043,0.9908,-0.0293,0.997
17.042000,-0.1046,0.9905,-0.0296,0.996
17.052000,-0.1055,0.9902,-0.0302,0.996
17.062000,-0.1059,0.9894,-0.0308,0.996
17.072000,-0.1057,0.9885,-0.0307,0.995
17.084000,-0.1053,0.9876,-0.0307,0.994
17.092000,-0.1048,0.9866,-0.0300,0.993
17.102000,-0.1047,0.9858,-0.0294,0.992
17.112000,-0.1046,0.9846,-0.0291,0.991
17.139000,-0.1046,0.9835,-0.0282,0.989
17.140000,-0.1044,0.9832,-0.0272,0.989
17.142000,-0.1046,0.9839,-0.0275,0.990
17.163000,-0.1048,0.9844,-0.0272,0.990
17.166000,-0.1047,0.9850,-0.0270,0.991
17.172000,-0.1044,0.9857,-0.0263,0.992
17.183000,-0.1042,0.9870,-0.0257,0.993
17.192000,-0.1043,0.9871,-0.0255,0.993
17.202000,-0.1043,0.9872,-0.0250,0.993
17.212000,-0.1043,0.9872,-0.0250,0.993
17.232000,-0.1047,0.9871,-0.0250,0.993
17.233000,-0.1049,0.9869,-0.0250,0.993
17.242000,-0.1046,0.9863,-0.0263,0.992
17.252000,-0.1044,0.9857,-0.0269,0.992
17.262000,-0.1043,0.9848,-0.0276,0.991
17.272000,-0.1041,0.9839,-0.0280,0.990
17.284000,-0.1042,0.9835,-0.0279,0.989
17.292000,-0.1043,0.9837,-0.0281,0.990
17.303000,-0.1041,0.9847,-0.0292,0.991
17.312000,-0.1036,0.9861,-0.0286,0.992
17.341000,-0.1026,0.9870,-0.0280,0.993
17.343000,-0.1015,0.9880,-0.0274,0.994
17.344000,-0.1009,0.9887,-0.0274,0.994
17.360000,-0.1002,0.9892,-0.0272,0.995
17.363000,-0.0998,0.9890,-0.0272,0.994
17.372000,-0.0998,0.9881,-0.0275,0.994
17.383000,-0.1004,0.9869,-0.0272,0.992
17.392000,-0.1005,0.9861,-0.0286,0.992
17.402000,-0.1004,0.9864,-0.0292,0.992
17.411000,-0.0994,0.9863,-0.0285,0.992
17.447000,-0.0987,0.9861,-0.0274,0.991
17.449000,-0.0989,0.9863,-0.0266,0.992
17.450000,-0.0988,0.9866,-0.0253,0.992
17.456000,-0.0986,0.9865,-0.0250,0.992
17.462000,-0.0993,0.9860,-0.0264,0.991
17.477000,-0.0997,0.9858,-0.0268,0.991
17.485000,-0.0998,0.9857,-0.0257,0.991
17.495000,-0.1003,0.9855,-0.0247,0.991
17.504000,-0.1011,0.9858,-0.0243,0.991
17.512000,-0.1013,0.9861,-0.0233,0.992
17.522000,-0.1013,0.9861,-0.0227,0.992
17.552000,-0.1019,0.9864,-0.0227,0.992
17.556000,-0.1019,0.9863,-0.0237,0.992
17.557000,-0.1020,0.9861,-0.0254,0.992
17.562000,-0.1021,0.9861,-0.0264,0.992
17.572000,-0.1026,0.9865,-0.0268,0.992
17.584000,-0.1029,0.9865,-0.0266,0.992
17.592000,-0.1033,0.9860,-0.0258,0.992
17.602000,-0.1038,0.9859,-0.0250,0.992
17.612000,-0.1037,0.9854,-0.0236,0.991
17.635000,-0.1041,0.9857,-0.0226,0.991
17.637000,-0.1042,0.9855,-0.0224,0.991
17.642000,-0.1038,0.9849,-0.0220,0.991
17.652000,-0.1037,0.9847,-0.0230,0.990
17.662000,-0.1036,0.9847,-0.0250,0.990
17.672000,-0.1030,0.9850,-0.0253,0.991
17.682000,-0.1018,0.9852,-0.0253,0.991
17.692000,-0.1004,0.9854,-0.0257,0.991
17.702000,-0.0996,0.9861,-0.0249,0.991
17.712000,-0.0991,0.9868,-0.0239,0.992
17.731000,-0.0994,0.9868,-0.0237,0.992
17.735000,-0.1005,0.9863,-0.0242,0.992
17.742000,-0.1024,0.9855,-0.0247,0.991
17.753000,-0.1044,0.9849,-0.0252,0.991
17.762000,-0.1059,0.9847,-0.0254,0.991
17.773000,-0.1063,0.9849,-0.0254,0.991
17.787000,-0.1054,0.9860,-0.0252,0.992
17.793000,-0.1032,0.9879,-0.0258,0.994
17.804000,-0.1013,0.9896,-0.0250,0.995
17.813000,-0.0998,0.9904,-0.0249,0.996
17.852000,-0.0989,0.9909,-0.0258,0.996
17.858000,-0.0992,0.9901,-0.0268,0.995
17.859000,-0.0998,0.9892,-0.0274,0.995
17.860000,-0.1005,0.9880,-0.0276,0.993
17.862000,-0.1014,0.9869,-0.0288,0.992
17.878000,-0.1015,0.9863,-0.0285,0.992
17.885000,-0.1016,0.9859,-0.0292,0.992
17.892000,-0.1007,0.9863,-0.0298,0.992
17.902000,-0.0998,0.9866,-0.0293,0.992
17.912000,-0.0989,0.9869,-0.0288,0.992
17.952000,-0.0985,0.9875,-0.0282,0.993
17.953000,-0.0986,0.9870,-0.0271,0.992
17.954000,-0.0983,0.9864,-0.0264,0.992
17.955000,-0.0981,0.9863,-0.0274,0.992
17.962000,-0.0999,0.9860,-0.0269,0.991
17.973000,-0.0988,0.9875,-0.0268,0.993
17.982000,-0.0997,0.9881,-0.0269,0.993
17.992000,-0.0993,0.9881,-0.0275,0.993
18.002000,-0.0991,0.9876,-0.0266,0.993
18.012000,-0.0988,0.9866,-0.0270,0.992
18.032000,-0.0988,0.9863,-0.0266,0.992
18.036000,-0.0992,0.9853,-0.0253,0.991
18.042000,-0.0999,0.9846,-0.0241,0.990
18.052000,-0.1013,0.9837,-0.0232,0.989
18.063000,-0.1027,0.9831,-0.0235,0.989
18.072000,-0.1038,0.9830,-0.0238,0.989
18.082000,-0.1046,0.9838,-0.0242,0.990
18.092000,-0.1053,0.9855,-0.0242,0.991
18.102000,-0.1063,0.9872,-0.0250,0.993
18.112000,-0.1060,0.9887,-0.0257,0.995
18.132000,-0.1057,0.9897,-0.0253,0.996
18.140000,-0.1053,0.9898,-0.0252,0.996
18.142000,-0.1052,0.9908,-0.0250,0.997
18.152000,-0.1055,0.9915,-0.0243,0.997
18.162000,-0.1064,0.9913,-0.0244,0.997
18.173000,-0.1070,0.9901,-0.0254,0.996
18.182000,-0.1073,0.9886,-0.0257,0.995
18.193000,-0.1076,0.9874,-0.0257,0.994
18.203000,-0.1080,0.9871,-0.0261,0.993
18.212000,-0.1093,0.9875,-0.0260,0.994
18.237000,-0.1097,0.9879,-0.0261,0.994
18.242000,-0.1092,0.9877,-0.0263,0.994
18.243000,-0.1085,0.9872,-0.0252,0.994
18.255000,-0.1080,0.9870,-0.0248,0.993
18.265000,-0.1076,0.9869,-0.0233,0.993
18.272000,-0.1071,0.9871,-0.0227,0.993
18.282000,-0.1064,0.9872,-0.0224,0.993
18.292000,-0.1064,0.9872,-0.0221,0.993
18.302000,-0.1063,0.9874,-0.0224,0.993
18.312000,-0.1063,0.9869,-0.0220,0.993
18.341000,-0.1058,0.9859,-0.0213,0.992
18.342000,-0.1057,0.9855,-0.0222,0.991
18.343000,-0.1040,0.9854,-0.0219,0.991
18.354000,-0.1033,0.9859,-0.0210,0.992
18.363000,-0.1027,0.9861,-0.0203,0.992
18.372000,-0.1024,0.9865,-0.0197,0.992
18.382000,-0.1026,0.9868,-0.0198,0.992
18.392000,-0.1036,0.9864,-0.0192,0.992
18.402000,-0.1043,0.9855,-0.0192,0.991
18.412000,-0.1053,0.9846,-0.0188,0.990
18.434000,-0.1057,0.9839,-0.0175,0.990
18.437000,-0.1057,0.9841,-0.0160,0.990
18.442000,-0.1049,0.9843,-0.0161,0.990
18.452000,-0.1049,0.9843,-0.0169,0.990
18.462000,-0.1043,0.9844,-0.0169,0.990
18.472000,-0.1043,0.9842,-0.0161,0.990
18.482000,-0.1041,0.9842,-0.0154,0.990
18.492000,-0.1047,0.9843,-0.0150,0.990
18.502000,-0.1049,0.9846,-0.0148,0.990
18.531000,-0.1060,0.9849,-0.0144,0.991
18.533000,-0.1057,0.9847,-0.0129,0.990
18.537000,-0.1077,0.9839,-0.0127,0.990
18.542000,-0.1071,0.9830,-0.0123,0.989
18.554000,-0.1071,0.9831,-0.0129,0.989
18.564000,-0.1066,0.9848,-0.0165,0.991
18.573000,-0.1014,0.9876,-0.0172,0.993
18.585000,-0.0975,0.9912,-0.0177,0.996
18.593000,-0.0939,0.9940,-0.0183,0.999
18.603000,-0.0915,0.9958,-0.0177,1.000
18.666000,-0.0900,0.9957,-0.0172,1.000
18.673000,-0.0901,0.9941,-0.0172,0.998
18.674000,-0.0910,0.9923,-0.0173,0.997
18.675000,-0.0914,0.9903,-0.0187,0.995
18.677000,-0.0919,0.9893,-0.0204,0.994
18.678000,-0.0919,0.9893,-0.0216,0.994
18.680000,-0.0916,0.9887,-0.0213,0.993
18.697000,-0.0916,0.9885,-0.0213,0.993
18.706000,-0.0916,0.9877,-0.0210,0.992
18.711000,-0.0925,0.9874,-0.0202,0.992
18.714000,-0.0939,0.9868,-0.0197,0.991
18.723000,-0.0954,0.9863,-0.0197,0.991
18.757000,-0.0964,0.9861,-0.0193,0.991
18.762000,-0.0972,0.9865,-0.0183,0.991
18.764000,-0.0981,0.9874,-0.0181,0.992
18.765000,-0.0996,0.9876,-0.0169,0.993
18.781000,-0.1008,0.9871,-0.0151,0.992
18.784000,-0.1021,0.9869,-0.0136,0.992
18.793000,-0.1029,0.9865,-0.0122,0.992
18.802000,-0.1025,0.9865,-0.0110,0.992
18.836000,-0.1019,0.9864,-0.0095,0.992
18.837000,-0.1009,0.9864,-0.0092,0.992
18.838000,-0.1002,0.9866,-0.0090,0.992
18.842000,-0.0997,0.9872,-0.0092,0.992
18.852000,-0.0993,0.9871,-0.0095,0.992
18.863000,-0.0992,0.9866,-0.0112,0.992
18.872000,-0.0987,0.9863,-0.0115,0.991
18.882000,-0.0978,0.9858,-0.0112,0.991
18.892000,-0.0978,0.9857,-0.0116,0.991
18.902000,-0.0970,0.9854,-0.0110,0.990
18.926000,-0.0969,0.9852,-0.0097,0.990
18.928000,-0.0965,0.9853,-0.0100,0.990
18.932000,-0.0967,0.9857,-0.0092,0.990
18.942000,-0.0972,0.9871,-0.0084,0.992
18.952000,-0.0982,0.9879,-0.0078,0.993
18.963000,-0.0991,0.9883,-0.0060,0.993
18.972000,-0.0998,0.9887,-0.0048,0.994
18.982000,-0.1010,0.9885,-0.0045,0.994
18.992000,-0.1019,0.9877,-0.0033,0.993
19.001000,-0.1029,0.9875,-0.0021,0.993
19.025000,-0.1037,0.9871,-0.0020,0.993
19.027000,-0.1048,0.9861,-0.0013,0.992
19.045000,-0.1046,0.9855,-0.0015,0.991
19.047000,-0.1042,0.9850,-0.0015,0.991
19.053000,-0.1032,0.9844,-0.0012,0.990
19.064000,-0.1024,0.9846,-0.0004,0.990
19.072000,-0.1020,0.9858,0.0005,0.991
19.082000,-0.1013,0.9874,0.0017,0.993
19.092000,-0.1008,0.9886,0.0029,0.994
19.102000,-0.1009,0.9883,0.0028,0.993
19.128000,-0.1010,0.9875,0.0022,0.993
19.130000,-0.1003,0.9874,0.0024,0.992
19.136000,-0.1004,0.9876,0.0024,0.993
19.142000,-0.1007,0.9877,0.0023,0.993
19.152000,-0.1007,0.9876,0.0018,0.993
19.163000,-0.1000,0.9875,0.0013,0.993
19.172000,-0.0999,0.9875,0.0015,0.993
19.182000,-0.1004,0.9883,0.0024,0.993
19.192000,-0.1008,0.9887,0.0038,0.994
19.202000,-0.1009,0.9897,0.0055,0.995
19.234000,-0.1000,0.9914,0.0061,0.996
19.236000,-0.0981,0.9938,0.0044,0.999
19.237000,-0.0954,0.9966,0.0046,1.001
19.242000,-0.0928,0.9987,0.0059,1.003
19.254000,-0.0910,0.9992,0.0078,1.003
19.266000,-0.0895,0.9986,0.0115,1.003
19.272000,-0.0895,0.9975,0.0138,1.002
19.283000,-0.0890,0.9963,0.0142,1.000
19.293000,-0.0883,0.9949,0.0155,0.999
19.302000,-0.0875,0.9931,0.0171,0.997
19.339000,-0.0883,0.9916,0.0176,0.996
19.341000,-0.0898,0.9910,0.0169,0.995
19.341000,-0.0915,0.9913,0.0145,0.996
19.346000,-0.0938,0.9936,0.0138,0.998
19.352000,-0.0960,0.9958,0.0143,1.001
19.368000,-0.0974,0.9981,0.0164,1.003
19.375000,-0.0978,1.0009,0.0187,1.006
19.386000,-0.0981,1.0039,0.0209,1.009
19.391000,-0.0965,1.0069,0.0239,1.012
19.401000,-0.0959,1.0109,0.0270,1.016
19.412000,-0.0949,1.0148,0.0333,1.020
19.422000,-0.0948,1.0163,0.0410,1.022
19.432000,-0.0933,1.0173,0.0472,1.023
19.442000,-0.0912,1.0172,0.0504,1.022
19.464000,-0.0895,1.0161,0.0528,1.021
19.465000,-0.0873,1.0147,0.0551,1.020
19.471000,-0.0837,1.0124,0.0585,1.018
19.483000,-0.0806,1.0106,0.0643,1.016
19.492000,-0.0776,1.0100,0.0682,1.015
19.502000,-0.0737,1.0102,0.0723,1.015
19.514000,-0.0687,1.0105,0.0788,1.016
19.522000,-0.0647,1.0098,0.0789,1.015
19.532000,-0.0617,1.0078,0.0788,1.013
19.542000,-0.0603,1.0032,0.0774,1.008
19.571000,-0.0579,0.9958,0.0770,1.000
19.573000,-0.0536,0.9874,0.0770,0.992
19.574000,-0.0478,0.9788,0.0783,0.983
19.597000,-0.0408,0.9712,0.0806,0.975
19.602000,-0.0321,0.9660,0.0807,0.970
19.608000,-0.0235,0.9638,0.0776,0.967
19.616000,-0.0144,0.9627,0.0778,0.966
19.622000,-0.0037,0.9604,0.0812,0.964
19.634000,0.0067,0.9560,0.0843,0.960
19.642000,0.0136,0.9501,0.0882,0.954
19.664000,0.0194,0.9438,0.0906,0.948
19.666000,0.0238,0.9401,0.0877,0.944
19.676000,0.0274,0.9411,0.0829,0.945
19.682000,0.0319,0.9451,0.0794,0.949
19.692000,0.0344,0.9497,0.0778,0.954
19.702000,0.0375,0.9528,0.0770,0.957
19.712000,0.0417,0.9541,0.0782,0.958
19.722000,0.0463,0.9547,0.0792,0.959
19.756000,0.0520,0.9550,0.0783,0.960
19.758000,0.0575,0.9543,0.0763,0.959
19.759000,0.0632,0.9521,0.0752,0.957
19.777000,0.0683,0.9500,0.0760,0.955
19.779000,0.0683,0.9500,0.0763,0.955
19.787000,0.0759,0.9473,0.0756,0.953
19.792000,0.0784,0.9469,0.0745,0.953
19.802000,0.0831,0.9469,0.0734,0.953
19.813000,0.0881,0.9456,0.0728,0.952
19.822000,0.0881,0.9438,0.0728,0.951
19.849000,0.0942,0.9425,0.0693,0.950
19.853000,0.0988,0.9427,0.0634,0.950
19.854000,0.1015,0.9431,0.0553,0.950
19.873000,0.1042,0.9433,0.0484,0.950
19.876000,0.1082,0.9427,0.0443,0.950
19.882000,0.1158,0.9430,0.0404,0.951
19.894000,0.1187,0.9414,0.0402,0.950
19.902000,0.1236,0.9414,0.0379,0.950
19.912000,0.1284,0.9416,0.0366,0.951
19.922000,0.1311,0.9422,0.0373,0.952
19.952000,0.1329,0.9420,0.0407,0.952
19.954000,0.1349,0.9413,0.0458,0.952
19.955000,0.1351,0.9408,0.0458,0.952
19.963000,0.1350,0.9401,0.0410,0.951
19.972000,0.1366,0.9409,0.0340,0.951
19.982000,0.1378,0.9439,0.0232,0.954
19.994000,0.1361,0.9483,0.0104,0.958
20.002000,0.1334,0.9521,0.0056,0.961
20.012000,0.1306,0.9577,0.0095,0.967
20.022000,0.1335,0.9689,0.0088,0.978
20.052000,0.1360,0.9880,0.0026,0.997
20.054000,0.1313,1.0148,-0.0068,1.023
20.054000,0.1201,1.0416,-0.0170,1.049
20.063000,0.1141,1.0575,-0.0215,1.064
20.072000,0.1085,1.0604,-0.0202,1.066
20.082000,0.1026,1.0542,-0.0078,1.059
20.094000,0.0903,1.0450,0.0045,1.049
20.102000,0.0694,1.0412,0.0117,1.044
20.112000,0.0493,1.0432,0.0144,1.044
20.122000,0.0261,1.0495,0.0111,1.050
20.150000,0.0067,1.0583,-0.0011,1.058
20.151000,-0.0086,1.0670,-0.0154,1.067
20.152000,-0.0230,1.0701,-0.0287,1.071
20.163000,-0.0393,1.0686,-0.0462,1.070
20.172000,-0.0553,1.0625,-0.0617,1.066
20.182000,-0.0558,1.0486,-0.0715,1.052
20.193000,-0.0541,1.0328,-0.0761,1.037
20.202000,-0.0533,1.0183,-0.0815,1.023
20.212000,-0.0514,1.0056,-0.0864,1.011
20.222000,-0.0476,0.9936,-0.0893,0.999
20.249000,-0.0459,0.9852,-0.0912,0.990
20.251000,-0.0462,0.9799,-0.0897,0.985
20.252000,-0.0485,0.9756,-0.0903,0.981
20.263000,-0.0544,0.9711,-0.0948,0.977
20.272000,-0.0616,0.9664,-0.1003,0.973
20.282000,-0.0680,0.9640,-0.1059,0.972
20.293000,-0.0726,0.9623,-0.1068,0.971
20.302000,-0.0790,0.9627,-0.1083,0.972
20.312000,-0.0759,0.9604,-0.1090,0.970
20.322000,-0.0715,0.9574,-0.1077,0.966
20.351000,-0.0694,0.9557,-0.1102,0.965
20.354000,-0.0691,0.9560,-0.1135,0.965
20.355000,-0.0683,0.9572,-0.1163,0.967
20.381000,-0.0685,0.9569,-0.1239,0.967
20.388000,-0.0665,0.9565,-0.1333,0.968
20.389000,-0.0656,0.9557,-0.1415,0.968
20.394000,-0.0695,0.9550,-0.1493,0.969
20.404000,-0.0792,0.9549,-0.1575,0.971
20.413000,-0.0897,0.9540,-0.1655,0.972
20.422000,-0.0996,0.9526,-0.1721,0.973
20.457000,-0.1057,0.9507,-0.1771,0.973
20.459000,-0.1081,0.9512,-0.1783,0.974
20.460000,-0.1069,0.9533,-0.1769,0.975
20.462000,-0.1055,0.9565,-0.1733,0.978
20.472000,-0.1026,0.9591,-0.1680,0.979
20.483000,-0.0985,0.9604,-0.1628,0.979
20.493000,-0.0928,0.9600,-0.1594,0.978
20.502000,-0.0872,0.9595,-0.1570,0.976
20.513000,-0.0832,0.9585,-0.1565,0.975
20.522000,-0.0840,0.9598,-0.1589,0.976
20.544000,-0.0859,0.9648,-0.1582,0.981
20.546000,-0.0926,0.9744,-0.1630,0.992
20.552000,-0.0926,0.9754,-0.1648,0.994
20.562000,-0.0876,0.9706,-0.1639,0.988
20.572000,-0.0820,0.9628,-0.1621,0.980
20.582000,-0.0801,0.9558,-0.1583,0.972
20.594000,-0.0799,0.9499,-0.1554,0.966
20.602000,-0.0799,0.9471,-0.1550,0.963
20.613000,-0.0785,0.9473,-0.1561,0.963
20.622000,-0.0756,0.9511,-0.1584,0.967
20.644000,-0.0774,0.9591,-0.1598,0.975
20.650000,-0.0768,0.9638,-0.1578,0.980
20.652000,-0.0734,0.9657,-0.1557,0.981
20.662000,-0.0717,0.9708,-0.1545,0.986
20.672000,-0.0752,0.9765,-0.1577,0.992
20.682000,-0.0795,0.9811,-0.1626,0.998
20.692000,-0.0839,0.9853,-0.1658,1.003
20.702000,-0.0850,0.9848,-0.1650,1.002
20.712000,-0.0848,0.9813,-0.1610,0.998
20.722000,-0.0895,0.9868,-0.1564,1.003
20.740000,-0.0949,0.9980,-0.1564,1.015
20.743000,-0.0997,1.0112,-0.1593,1.028
20.752000,-0.1031,1.0295,-0.1633,1.047
20.763000,-0.1054,1.0543,-0.1652,1.072
20.772000,-0.1042,1.0848,-0.1620,1.102
20.782000,-0.0991,1.1142,-0.1538,1.129
20.792000,-0.0939,1.1375,-0.1435,1.150
20.802000,-0.0876,1.1535,-0.1341,1.165
20.812000,-0.0771,1.1612,-0.1297,1.171
20.822000,-0.0646,1.1645,-0.1277,1.173
20.844000,-0.0535,1.1679,-0.1184,1.175
20.846000,-0.0476,1.1708,-0.1088,1.177
20.852000,-0.0459,1.1695,-0.1013,1.175
20.862000,-0.0424,1.1559,-0.0925,1.160
20.872000,-0.0362,1.1330,-0.0740,1.136
20.882000,-0.0337,1.1139,-0.0578,1.116
20.894000,-0.0288,1.1032,-0.0398,1.104
20.902000,-0.0165,1.1026,-0.0231,1.103
20.912000,-0.0206,1.0929,-0.0143,1.093
20.922000,-0.0447,1.0769,-0.0195,1.078
20.946000,-0.0760,1.0769,-0.0368,1.080
20.947000,-0.0652,1.0723,-0.0368,1.075
20.952000,-0.1016,1.0786,-0.0566,1.085
20.966000,-0.1195,1.0822,-0.0732,1.091
20.972000,-0.1258,1.0818,-0.0716,1.091
20.982000,-0.1277,1.0828,-0.0586,1.092
20.992000,-0.1278,1.0702,-0.0485,1.079
21.002000,-0.1294,1.0533,-0.0415,1.062
21.012000,-0.1277,1.0301,-0.0365,1.039
21.022000,-0.1230,1.0064,-0.0315,1.014
21.046000,-0.1135,0.9854,-0.0275,0.992
21.048000,-0.0948,0.9631,-0.0184,0.968
21.052000,-0.0770,0.9478,-0.0050,0.951
21.063000,-0.0661,0.9334,0.0064,0.936
21.072000,-0.0594,0.9212,0.0127,0.923
21.082000,-0.0526,0.9083,0.0156,0.910
21.092000,-0.0404,0.8923,0.0175,0.893
21.102000,-0.0300,0.8762,0.0193,0.877
21.112000,-0.0182,0.8596,0.0195,0.860
21.122000,-0.0065,0.8430,0.0204,0.843
21.145000,0.0038,0.8276,0.0200,0.828
21.151000,0.0120,0.8153,0.0191,0.816
21.152000,0.0142,0.8073,0.0165,0.808
21.169000,0.0156,0.7991,0.0118,0.799
21.177000,0.0177,0.7858,0.0067,0.786
21.183000,0.0116,0.7781,0.0024,0.778
21.195000,0.0048,0.7762,0.0024,0.776
21.203000,-0.0023,0.7798,-0.0024,0.780
21.216000,0.0034,0.7802,0.0009,0.780
21.222000,0.0221,0.7702,0.0161,0.771
21.256000,0.0528,0.7567,0.0445,0.760
21.268000,0.0949,0.7468,0.0773,0.757
21.269000,0.1477,0.7628,0.1182,0.786
21.270000,0.1986,0.8080,0.1450,0.845
21.285000,0.2438,0.8705,0.1472,0.916
21.300000,0.2797,0.9392,0.1296,0.989
21.302000,0.2902,0.9914,0.1047,1.038
21.302000,0.2924,1.0267,0.0757,1.070
21.317000,0.3224,1.0322,0.0346,1.082
21.346000,0.3224,1.0322,0.0346,1.082
21.348000,0.3348,1.0206,0.0318,1.075
21.349000,0.3536,1.0164,0.0081,1.076
21.352000,0.3393,1.0310,-0.0246,1.086
21.364000,0.2747,1.0702,-0.0660,1.107
21.378000,0.2299,1.0953,-0.1057,1.124
21.382000,0.2441,1.0997,-0.1399,1.135
21.392000,0.2736,1.1044,-0.1406,1.146
21.402000,0.2687,1.1391,-0.1024,1.175
21.412000,0.2315,1.1780,-0.0749,1.203
21.424000,0.1919,1.2108,-0.0778,1.228
21.432000,0.1647,1.2221,-0.0893,1.236
21.442000,0.1391,1.2021,-0.0829,1.213
21.452000,0.0972,1.1602,-0.0657,1.166
21.483000,0.0445,1.1124,-0.0630,1.115
21.484000,-0.0116,1.0685,-0.0840,1.072
21.485000,-0.0660,1.0306,-0.1075,1.038
21.493000,-0.1049,0.9951,-0.1176,1.007
21.502000,-0.1301,0.9682,-0.1209,0.984
21.512000,-0.1399,0.9516,-0.1222,0.970
21.524000,-0.1422,0.9409,-0.1219,0.959
21.532000,-0.1432,0.9340,-0.1211,0.953
21.543000,-0.1358,0.9275,-0.1217,0.945
21.552000,-0.1272,0.9231,-0.1229,0.940
21.571000,-0.1149,0.9229,-0.1235,0.938
21.573000,-0.1063,0.9232,-0.1226,0.937
21.582000,-0.1057,0.9235,-0.1191,0.937
21.592000,-0.1086,0.9205,-0.1223,0.935
21.602000,-0.1141,0.9148,-0.1256,0.930
21.612000,-0.1212,0.9098,-0.1287,0.927
21.623000,-0.1256,0.9066,-0.1316,0.925
21.632000,-0.1253,0.9058,-0.1356,0.924
21.643000,-0.1237,0.9075,-0.1383,0.926
21.652000,-0.1231,0.9115,-0.1417,0.931
