time,gFx,gFy,gFz,TgF
5.582000,-0.0418,0.9777,0.1645,0.992
5.592000,-0.0432,0.9787,0.1647,0.993
5.601000,-0.0420,0.9789,0.1632,0.993
5.611000,-0.0385,0.9792,0.1611,0.993
5.621000,-0.0365,0.9795,0.1605,0.993
5.637000,-0.0349,0.9794,0.1626,0.993
5.641000,-0.0342,0.9791,0.1654,0.994
5.652000,-0.0348,0.9789,0.1659,0.994
5.662000,-0.0360,0.9795,0.1659,0.994
5.672000,-0.0374,0.9798,0.1664,0.995
5.681000,-0.0387,0.9805,0.1667,0.995
5.692000,-0.0391,0.9810,0.1665,0.996
5.702000,-0.0396,0.9819,0.1652,0.996
5.711000,-0.0397,0.9817,0.1631,0.996
5.722000,-0.0388,0.9814,0.1632,0.996
5.737000,-0.0335,0.9806,0.1642,0.995
5.751000,-0.0254,0.9800,0.1621,0.994
5.752000,-0.0215,0.9805,0.1571,0.993
5.761000,-0.0216,0.9803,0.1531,0.992
5.772000,-0.0228,0.9805,0.1512,0.992
5.782000,-0.0248,0.9808,0.1498,0.992
5.792000,-0.0277,0.9805,0.1466,0.992
5.802000,-0.0315,0.9797,0.1451,0.991
5.811000,-0.0354,0.9780,0.1476,0.990
5.822000,-0.0342,0.9758,0.1490,0.988
5.836000,-0.0314,0.9748,0.1489,0.987
5.841000,-0.0311,0.9750,0.1474,0.987
5.852000,-0.0311,0.9758,0.1455,0.987
5.861000,-0.0287,0.9765,0.1460,0.988
5.872000,-0.0263,0.9782,0.1506,0.990
5.881000,-0.0237,0.9788,0.1577,0.992
5.892000,-0.0252,0.9789,0.1656,0.993
5.902000,-0.0300,0.9782,0.1711,0.994
5.912000,-0.0358,0.9771,0.1722,0.993
5.923000,-0.0397,0.9776,0.1682,0.993
5.940000,-0.0408,0.9786,0.1632,0.993
5.943000,-0.0375,0.9798,0.1620,0.994
5.952000,-0.0337,0.9817,0.1628,0.996
5.962000,-0.0314,0.9832,0.1620,0.997
5.973000,-0.0316,0.9839,0.1578,0.997
5.984000,-0.0316,0.9842,0.1533,0.997
5.993000,-0.0309,0.9842,0.1531,0.996
6.005000,-0.0299,0.9843,0.1571,0.997
6.012000,-0.0313,0.9838,0.1621,0.998
6.029000,-0.0318,0.9830,0.1642,0.997
6.034000,-0.0303,0.9831,0.1622,0.997
6.067000,-0.0277,0.9837,0.1578,0.997
6.070000,-0.0255,0.9841,0.1526,0.996
6.071000,-0.0252,0.9841,0.1488,0.996
6.073000,-0.0259,0.9839,0.1466,0.995
6.096000,-0.0282,0.9830,0.1452,0.994
6.103000,-0.0318,0.9819,0.1454,0.993
6.106000,-0.0349,0.9806,0.1473,0.992
6.114000,-0.0359,0.9798,0.1504,0.992
6.129000,-0.0329,0.9799,0.1546,0.993
6.135000,-0.0268,0.9802,0.1535,0.992
6.168000,-0.0209,0.9805,0.1468,0.992
6.173000,-0.0198,0.9809,0.1401,0.991
6.174000,-0.0220,0.9808,0.1374,0.991
6.175000,-0.0259,0.9800,0.1393,0.990
6.189000,-0.0285,0.9792,0.1418,0.990
6.191000,-0.0283,0.9777,0.1418,0.988
6.202000,-0.0264,0.9770,0.1383,0.987
6.212000,-0.0238,0.9766,0.1346,0.986
6.237000,-0.0206,0.9772,0.1330,0.986
6.239000,-0.0145,0.9776,0.1318,0.987
6.242000,-0.0110,0.9789,0.1317,0.988
6.252000,-0.0129,0.9797,0.1328,0.989
6.261000,-0.0197,0.9792,0.1351,0.989
6.273000,-0.0298,0.9784,0.1405,0.989
6.282000,-0.0368,0.9787,0.1468,0.990
6.292000,-0.0398,0.9783,0.1527,0.991
6.302000,-0.0376,0.9776,0.1542,0.990
6.311000,-0.0314,0.9770,0.1505,0.989
6.338000,-0.0233,0.9773,0.1443,0.988
6.340000,-0.0142,0.9784,0.1388,0.988
6.342000,-0.0094,0.9792,0.1335,0.988
6.351000,-0.0094,0.9798,0.1295,0.988
6.362000,-0.0143,0.9795,0.1290,0.988
6.372000,-0.0215,0.9793,0.1324,0.988
6.381000,-0.0280,0.9794,0.1366,0.989
6.392000,-0.0318,0.9794,0.1408,0.990
6.401000,-0.0308,0.9810,0.1438,0.992
6.411000,-0.0248,0.9810,0.1446,0.992
6.435000,-0.0162,0.9822,0.1452,0.993
6.437000,-0.0162,0.9842,0.1438,0.995
6.454000,-0.0107,0.9853,0.1438,0.996
6.458000,-0.0111,0.9857,0.1421,0.996
6.462000,-0.0133,0.9858,0.1430,0.996
6.473000,-0.0161,0.9863,0.1472,0.997
6.482000,-0.0203,0.9863,0.1526,0.998
6.492000,-0.0253,0.9854,0.1557,0.998
6.501000,-0.0288,0.9844,0.1546,0.997
6.512000,-0.0272,0.9844,0.1502,0.996
6.546000,-0.0189,0.9836,0.1449,0.994
6.552000,-0.0105,0.9831,0.1410,0.993
6.554000,-0.0072,0.9835,0.1382,0.993
6.555000,-0.0089,0.9839,0.1375,0.994
6.568000,-0.0144,0.9853,0.1400,0.995
6.571000,-0.0197,0.9853,0.1452,0.996
6.581000,-0.0242,0.9848,0.1494,0.996
6.592000,-0.0257,0.9844,0.1518,0.996
6.601000,-0.0252,0.9846,0.1524,0.997
6.611000,-0.0231,0.9838,0.1513,0.996
6.633000,-0.0208,0.9836,0.1487,0.995
6.637000,-0.0150,0.9835,0.1441,0.994
6.641000,-0.0107,0.9832,0.1379,0.993
6.651000,-0.0105,0.9831,0.1327,0.992
6.662000,-0.0139,0.9831,0.1308,0.992
6.674000,-0.0195,0.9828,0.1345,0.992
6.682000,-0.0263,0.9820,0.1413,0.992
6.692000,-0.0319,0.9808,0.1500,0.993
6.702000,-0.0342,0.9797,0.1571,0.993
6.712000,-0.0313,0.9780,0.1599,0.991
6.745000,-0.0296,0.9761,0.1576,0.989
6.747000,-0.0304,0.9749,0.1532,0.987
6.748000,-0.0303,0.9731,0.1494,0.985
6.752000,-0.0321,0.9715,0.1485,0.983
6.762000,-0.0352,0.9705,0.1490,0.983
6.773000,-0.0371,0.9695,0.1483,0.982
6.782000,-0.0364,0.9697,0.1467,0.981
6.792000,-0.0316,0.9704,0.1445,0.982
6.802000,-0.0266,0.9716,0.1406,0.982
6.811000,-0.0242,0.9729,0.1349,0.983
6.832000,-0.0232,0.9742,0.1303,0.983
6.833000,-0.0220,0.9756,0.1269,0.984
6.847000,-0.0211,0.9776,0.1235,0.986
6.851000,-0.0216,0.9792,0.1196,0.987
6.862000,-0.0217,0.9814,0.1165,0.989
6.872000,-0.0194,0.9831,0.1154,0.990
6.882000,-0.0173,0.9847,0.1159,0.992
6.892000,-0.0160,0.9857,0.1162,0.993
6.902000,-0.0147,0.9868,0.1159,0.994
6.912000,-0.0110,0.9882,0.1160,0.995
6.936000,-0.0078,0.9901,0.1163,0.997
6.938000,-0.0071,0.9918,0.1157,0.999
6.941000,-0.0088,0.9915,0.1165,0.998
6.952000,-0.0115,0.9921,0.1200,0.999
6.962000,-0.0138,0.9925,0.1248,1.000
6.973000,-0.0151,0.9920,0.1292,1.001
6.982000,-0.0166,0.9916,0.1320,1.001
6.992000,-0.0154,0.9914,0.1327,1.000
7.002000,-0.0111,0.9913,0.1313,1.000
7.014000,-0.0053,0.9910,0.1289,0.999
7.050000,-0.0001,0.9905,0.1262,0.999
7.054000,0.0032,0.9896,0.1245,0.997
7.056000,0.0057,0.9887,0.1245,0.997
7.057000,0.0043,0.9882,0.1258,0.996
7.087000,0.0006,0.9871,0.1284,0.995
7.097000,-0.0048,0.9855,0.1303,0.994
7.098000,-0.0097,0.9843,0.1296,0.993
7.100000,-0.0120,0.9825,0.1262,0.991
7.102000,-0.0121,0.9810,0.1220,0.989
7.112000,-0.0088,0.9804,0.1178,0.987
7.135000,-0.0050,0.9802,0.1147,0.987
7.137000,-0.0015,0.9797,0.1121,0.986
7.141000,-0.0005,0.9792,0.1101,0.985
7.151000,-0.0034,0.9791,0.1086,0.985
7.162000,-0.0088,0.9787,0.1087,0.985
7.171000,-0.0148,0.9786,0.1129,0.985
7.182000,-0.0189,0.9787,0.1208,0.986
7.192000,-0.0213,0.9787,0.1292,0.987
7.202000,-0.0215,0.9784,0.1349,0.988
7.212000,-0.0217,0.9787,0.1352,0.988
7.234000,-0.0219,0.9792,0.1323,0.988
7.236000,-0.0202,0.9795,0.1277,0.988
7.252000,-0.0181,0.9804,0.1234,0.988
7.254000,-0.0170,0.9820,0.1211,0.990
7.261000,-0.0176,0.9841,0.1219,0.992
7.273000,-0.0202,0.9859,0.1263,0.994
7.282000,-0.0233,0.9874,0.1324,0.996
7.292000,-0.0231,0.9876,0.1395,0.998
7.303000,-0.0220,0.9877,0.1437,0.998
7.312000,-0.0211,0.9872,0.1422,0.998
7.341000,-0.0199,0.9870,0.1368,0.997
7.343000,-0.0193,0.9872,0.1302,0.996
7.344000,-0.0171,0.9874,0.1268,0.996
7.351000,-0.0162,0.9872,0.1264,0.995
7.362000,-0.0181,0.9866,0.1280,0.995
7.371000,-0.0208,0.9853,0.1307,0.994
7.381000,-0.0219,0.9836,0.1338,0.993
7.392000,-0.0214,0.9831,0.1366,0.993
7.403000,-0.0162,0.9830,0.1389,0.993
7.411000,-0.0094,0.9836,0.1380,0.993
7.422000,-0.0068,0.9850,0.1339,0.994
7.432000,-0.0076,0.9858,0.1281,0.994
7.455000,-0.0098,0.9858,0.1244,0.994
7.456000,-0.0111,0.9861,0.1228,0.994
7.461000,-0.0120,0.9861,0.1228,0.994
7.472000,-0.0117,0.9855,0.1244,0.993
7.482000,-0.0117,0.9849,0.1275,0.993
7.492000,-0.0127,0.9842,0.1312,0.993
7.503000,-0.0123,0.9833,0.1325,0.992
7.512000,-0.0101,0.9831,0.1313,0.992
7.522000,-0.0082,0.9835,0.1274,0.992
7.532000,-0.0082,0.9836,0.1226,0.991
7.549000,-0.0106,0.9833,0.1200,0.991
7.569000,-0.0137,0.9832,0.1200,0.991
7.571000,-0.0159,0.9827,0.1228,0.990
7.572000,-0.0169,0.9827,0.1264,0.991
7.581000,-0.0159,0.9824,0.1296,0.991
7.591000,-0.0159,0.9821,0.1296,0.991
7.603000,-0.0115,0.9824,0.1308,0.991
7.612000,-0.0068,0.9827,0.1291,0.991
7.621000,-0.0068,0.9827,0.1291,0.991
7.633000,-0.0056,0.9835,0.1222,0.991
7.649000,-0.0056,0.9835,0.1222,0.991
7.667000,-0.0075,0.9836,0.1218,0.991
7.668000,-0.0111,0.9835,0.1255,0.991
7.671000,-0.0153,0.9836,0.1308,0.992
7.682000,-0.0182,0.9836,0.1335,0.993
7.691000,-0.0208,0.9830,0.1344,0.992
7.703000,-0.0219,0.9815,0.1324,0.991
7.712000,-0.0203,0.9808,0.1300,0.990
7.722000,-0.0167,0.9808,0.1306,0.990
7.732000,-0.0138,0.9806,0.1327,0.990
7.749000,-0.0148,0.9802,0.1330,0.989
7.767000,-0.0175,0.9800,0.1331,0.989
7.769000,-0.0202,0.9797,0.1331,0.989
7.772000,-0.0225,0.9786,0.1323,0.988
7.782000,-0.0257,0.9777,0.1302,0.987
7.791000,-0.0279,0.9777,0.1267,0.986
7.802000,-0.0232,0.9766,0.1222,0.984
7.812000,-0.0140,0.9751,0.1167,0.982
7.823000,-0.0073,0.9758,0.1118,0.982
7.832000,-0.0038,0.9759,0.1071,0.982
7.850000,-0.0002,0.9767,0.1130,0.983
7.852000,-0.0002,0.9767,0.1130,0.983
7.861000,-0.0002,0.9780,0.1206,0.985
7.871000,-0.0034,0.9792,0.1275,0.987
7.882000,-0.0086,0.9809,0.1330,0.990
7.891000,-0.0132,0.9827,0.1375,0.992
7.903000,-0.0161,0.9836,0.1400,0.994
7.912000,-0.0165,0.9842,0.1390,0.994
7.922000,-0.0147,0.9848,0.1353,0.994
7.932000,-0.0122,0.9858,0.1311,0.995
7.951000,-0.0107,0.9859,0.1277,0.994
7.953000,-0.0112,0.9861,0.1261,0.994
7.962000,-0.0123,0.9865,0.1269,0.995
7.972000,-0.0144,0.9876,0.1301,0.996
7.981000,-0.0171,0.9887,0.1356,0.998
7.991000,-0.0203,0.9893,0.1408,0.999
8.003000,-0.0215,0.9897,0.1440,1.000
8.012000,-0.0205,0.9897,0.1448,1.000
8.022000,-0.0169,0.9891,0.1427,0.999
8.032000,-0.0120,0.9886,0.1394,0.998
8.052000,-0.0073,0.9886,0.1356,0.998
8.054000,-0.0062,0.9887,0.1328,0.998
8.061000,-0.0056,0.9886,0.1328,0.997
8.072000,-0.0057,0.9885,0.1349,0.998
8.082000,-0.0059,0.9882,0.1375,0.998
8.092000,-0.0059,0.9880,0.1404,0.998
8.102000,-0.0065,0.9870,0.1421,0.997
8.112000,-0.0079,0.9853,0.1423,0.996
8.122000,-0.0081,0.9839,0.1406,0.994
8.132000,-0.0070,0.9833,0.1390,0.993
8.160000,-0.0060,0.9831,0.1378,0.993
8.162000,-0.0068,0.9820,0.1368,0.991
8.163000,-0.0094,0.9811,0.1352,0.990
8.177000,-0.0117,0.9808,0.1327,0.990
8.181000,-0.0137,0.9811,0.1305,0.990
8.192000,-0.0145,0.9811,0.1302,0.990
8.203000,-0.0144,0.9810,0.1317,0.990
8.212000,-0.0139,0.9808,0.1328,0.990
8.222000,-0.0128,0.9809,0.1317,0.990
8.232000,-0.0115,0.9811,0.1303,0.990
8.256000,-0.0107,0.9814,0.1301,0.990
8.257000,-0.0115,0.9815,0.1301,0.990
8.262000,-0.0127,0.9817,0.1313,0.991
8.275000,-0.0147,0.9816,0.1345,0.991
8.282000,-0.0137,0.9815,0.1396,0.991
8.292000,-0.0117,0.9809,0.1428,0.991
8.302000,-0.0082,0.9806,0.1430,0.991
8.312000,-0.0084,0.9804,0.1404,0.990
8.323000,-0.0118,0.9797,0.1363,0.989
8.332000,-0.0160,0.9782,0.1324,0.987
8.349000,-0.0203,0.9769,0.1316,0.986
8.351000,-0.0244,0.9765,0.1344,0.986
8.361000,-0.0269,0.9761,0.1412,0.987
8.371000,-0.0276,0.9759,0.1478,0.987
8.382000,-0.0250,0.9766,0.1516,0.989
8.392000,-0.0202,0.9778,0.1526,0.990
8.402000,-0.0156,0.9798,0.1499,0.991
8.412000,-0.0120,0.9825,0.1460,0.993
8.422000,-0.0101,0.9850,0.1433,0.995
8.432000,-0.0104,0.9870,0.1432,0.997
8.450000,-0.0118,0.9882,0.1455,0.999
8.456000,-0.0123,0.9894,0.1487,1.001
8.461000,-0.0101,0.9905,0.1515,1.002
8.473000,-0.0059,0.9903,0.1504,1.002
8.482000,-0.0026,0.9894,0.1437,1.000
8.492000,-0.0020,0.9881,0.1347,0.997
8.502000,-0.0034,0.9861,0.1285,0.994
8.512000,-0.0077,0.9842,0.1289,0.993
8.522000,-0.0147,0.9822,0.1360,0.992
8.532000,-0.0220,0.9802,0.1471,0.991
8.553000,-0.0286,0.9789,0.1575,0.992
8.554000,-0.0327,0.9787,0.1634,0.993
8.561000,-0.0307,0.9793,0.1642,0.993
8.572000,-0.0220,0.9803,0.1599,0.993
8.582000,-0.0121,0.9824,0.1517,0.994
8.592000,-0.0062,0.9842,0.1418,0.994
8.601000,-0.0042,0.9847,0.1346,0.994
8.612000,-0.0048,0.9843,0.1333,0.993
8.621000,-0.0048,0.9837,0.1364,0.993
8.632000,-0.0053,0.9837,0.1401,0.994
8.649000,-0.0060,0.9841,0.1423,0.994
8.652000,-0.0048,0.9846,0.1429,0.995
8.661000,-0.0023,0.9848,0.1426,0.995
8.672000,-0.0017,0.9843,0.1402,0.994
8.684000,-0.0021,0.9830,0.1355,0.992
8.692000,-0.0038,0.9820,0.1301,0.991
8.702000,-0.0057,0.9810,0.1269,0.989
8.712000,-0.0057,0.9804,0.1264,0.989
8.722000,-0.0065,0.9805,0.1281,0.989
8.732000,-0.0087,0.9804,0.1306,0.989
8.752000,-0.0087,0.9804,0.1329,0.989
8.754000,-0.0122,0.9803,0.1345,0.990
8.762000,-0.0122,0.9805,0.1372,0.990
8.773000,-0.0112,0.9813,0.1402,0.991
8.781000,-0.0084,0.9820,0.1402,0.992
8.792000,-0.0093,0.9824,0.1428,0.993
8.802000,-0.0093,0.9828,0.1428,0.993
8.812000,-0.0099,0.9839,0.1437,0.994
8.822000,-0.0090,0.9855,0.1441,0.996
8.832000,-0.0093,0.9869,0.1449,0.997
8.855000,-0.0107,0.9871,0.1454,0.998
8.856000,-0.0127,0.9869,0.1454,0.998
8.861000,-0.0145,0.9864,0.1457,0.997
8.872000,-0.0127,0.9861,0.1473,0.997
8.886000,-0.0107,0.9855,0.1479,0.997
8.891000,-0.0109,0.9852,0.1448,0.996
8.902000,-0.0127,0.9846,0.1405,0.995
8.912000,-0.0150,0.9843,0.1379,0.994
8.922000,-0.0181,0.9841,0.1386,0.994
8.951000,-0.0206,0.9837,0.1413,0.994
8.953000,-0.0225,0.9826,0.1439,0.993
8.953000,-0.0227,0.9824,0.1455,0.993
8.962000,-0.0197,0.9816,0.1441,0.992
8.972000,-0.0138,0.9814,0.1417,0.992
8.984000,-0.0086,0.9819,0.1394,0.992
8.992000,-0.0062,0.9817,0.1353,0.991
9.003000,-0.0082,0.9817,0.1306,0.990
9.012000,-0.0117,0.9825,0.1291,0.991
9.022000,-0.0144,0.9831,0.1318,0.992
9.065000,-0.0159,0.9833,0.1372,0.993
9.069000,-0.0158,0.9833,0.1415,0.994
9.071000,-0.0156,0.9828,0.1429,0.993
9.074000,-0.0143,0.9822,0.1410,0.992
9.075000,-0.0125,0.9824,0.1377,0.992
9.096000,-0.0114,0.9825,0.1342,0.992
9.106000,-0.0099,0.9826,0.1331,0.992
9.109000,-0.0099,0.9824,0.1341,0.992
9.112000,-0.0118,0.9822,0.1361,0.992
9.123000,-0.0148,0.9819,0.1386,0.992
9.154000,-0.0182,0.9813,0.1407,0.991
9.155000,-0.0206,0.9805,0.1407,0.991
9.156000,-0.0215,0.9793,0.1383,0.989
9.161000,-0.0219,0.9783,0.1338,0.988
9.171000,-0.0214,0.9780,0.1298,0.987
9.182000,-0.0175,0.9778,0.1292,0.986
9.191000,-0.0147,0.9775,0.1305,0.986
9.202000,-0.0138,0.9781,0.1342,0.987
9.211000,-0.0133,0.9778,0.1394,0.988
9.221000,-0.0126,0.9782,0.1446,0.989
9.245000,-0.0140,0.9786,0.1471,0.990
9.246000,-0.0155,0.9788,0.1463,0.990
9.257000,-0.0169,0.9795,0.1437,0.990
9.261000,-0.0178,0.9803,0.1424,0.991
9.271000,-0.0182,0.9809,0.1432,0.991
9.283000,-0.0171,0.9814,0.1459,0.992
9.292000,-0.0160,0.9820,0.1482,0.993
9.302000,-0.0158,0.9828,0.1490,0.994
9.312000,-0.0158,0.9835,0.1480,0.995
9.321000,-0.0138,0.9843,0.1461,0.995
9.344000,-0.0118,0.9841,0.1439,0.995
9.345000,-0.0126,0.9836,0.1408,0.994
9.361000,-0.0147,0.9828,0.1385,0.993
9.363000,-0.0165,0.9827,0.1383,0.993
9.371000,-0.0180,0.9830,0.1410,0.993
9.382000,-0.0183,0.9828,0.1454,0.994
9.392000,-0.0166,0.9826,0.1491,0.994
9.401000,-0.0111,0.9827,0.1471,0.994
9.412000,-0.0071,0.9831,0.1413,0.993
9.421000,-0.0065,0.9837,0.1358,0.993
9.452000,-0.0076,0.9833,0.1346,0.993
9.454000,-0.0104,0.9828,0.1383,0.993
9.455000,-0.0127,0.9825,0.1465,0.993
9.461000,-0.0143,0.9813,0.1534,0.993
9.472000,-0.0142,0.9805,0.1550,0.993
9.483000,-0.0137,0.9800,0.1520,0.992
9.492000,-0.0125,0.9793,0.1478,0.990
9.501000,-0.0117,0.9782,0.1449,0.989
9.512000,-0.0128,0.9775,0.1435,0.988
9.521000,-0.0159,0.9770,0.1433,0.988
9.554000,-0.0195,0.9765,0.1446,0.987
9.558000,-0.0221,0.9762,0.1460,0.987
9.559000,-0.0243,0.9756,0.1463,0.987
9.562000,-0.0270,0.9749,0.1455,0.986
9.577000,-0.0303,0.9748,0.1438,0.986
9.586000,-0.0279,0.9745,0.1416,0.985
9.592000,-0.0213,0.9750,0.1393,0.985
9.602000,-0.0171,0.9766,0.1374,0.986
9.612000,-0.0155,0.9778,0.1369,0.987
9.621000,-0.0144,0.9793,0.1402,0.989
9.649000,-0.0142,0.9820,0.1471,0.993
9.653000,-0.0137,0.9847,0.1556,0.997
9.655000,-0.0129,0.9866,0.1609,1.000
9.661000,-0.0114,0.9886,0.1612,1.002
9.672000,-0.0100,0.9903,0.1589,1.003
9.682000,-0.0076,0.9914,0.1553,1.004
9.691000,-0.0050,0.9904,0.1517,1.002
9.701000,-0.0051,0.9892,0.1489,1.000
9.711000,-0.0053,0.9879,0.1465,0.999
9.722000,-0.0031,0.9866,0.1448,0.997
9.732000,-0.0031,0.9854,0.1441,0.996
9.741000,0.0009,0.9843,0.1422,0.995
9.763000,0.0004,0.9827,0.1385,0.992
9.765000,-0.0005,0.9802,0.1341,0.989
9.771000,-0.0004,0.9778,0.1286,0.986
9.781000,0.0020,0.9754,0.1230,0.983
9.792000,0.0039,0.9728,0.1175,0.980
9.802000,0.0071,0.9708,0.1110,0.977
9.812000,0.0112,0.9689,0.1048,0.975
9.821000,0.0134,0.9672,0.0989,0.972
9.831000,0.0122,0.9657,0.0931,0.970
9.842000,0.0081,0.9645,0.0877,0.969
9.869000,0.0023,0.9634,0.0851,0.967
9.876000,-0.0032,0.9626,0.0869,0.966
9.878000,-0.0072,0.9616,0.0914,0.966
9.902000,-0.0095,0.9613,0.0949,0.966
9.907000,-0.0068,0.9617,0.0941,0.966
9.908000,-0.0024,0.9637,0.0914,0.968
9.912000,0.0022,0.9661,0.0895,0.970
9.921000,0.0022,0.9661,0.0895,0.970
9.932000,0.0064,0.9683,0.0880,0.972
9.942000,0.0097,0.9725,0.0790,0.976
9.952000,0.0097,0.9725,0.0790,0.976
9.962000,0.0076,0.9745,0.0729,0.977
9.982000,0.0038,0.9760,0.0729,0.979
9.983000,0.0002,0.9766,0.0734,0.979
9.991000,-0.0011,0.9770,0.0751,0.980
10.002000,-0.0023,0.9775,0.0768,0.980
10.011000,-0.0040,0.9771,0.0783,0.980
10.021000,-0.0050,0.9769,0.0784,0.980
10.032000,-0.0050,0.9773,0.0744,0.980
10.041000,-0.0055,0.9784,0.0674,0.981
10.052000,-0.0075,0.9800,0.0601,0.982
10.062000,-0.0118,0.9825,0.0552,0.984
10.077000,-0.0181,0.9855,0.0535,0.987
10.097000,-0.0238,0.9882,0.0539,0.990
10.098000,-0.0286,0.9902,0.0548,0.992
10.101000,-0.0327,0.9914,0.0546,0.993
10.112000,-0.0346,0.9915,0.0537,0.994
10.122000,-0.0335,0.9909,0.0548,0.993
10.131000,-0.0344,0.9892,0.0551,0.991
10.142000,-0.0365,0.9876,0.0547,0.990
10.151000,-0.0402,0.9848,0.0540,0.987
10.162000,-0.0443,0.9809,0.0542,0.983
10.180000,-0.0491,0.9776,0.0530,0.980
10.182000,-0.0519,0.9750,0.0478,0.978
10.191000,-0.0537,0.9747,0.0398,0.977
10.201000,-0.0555,0.9759,0.0313,0.978
10.211000,-0.0584,0.9771,0.0238,0.979
10.221000,-0.0628,0.9777,0.0186,0.980
10.232000,-0.0680,0.9777,0.0164,0.980
10.242000,-0.0734,0.9769,0.0171,0.980
10.262000,-0.0785,0.9759,0.0209,0.979
10.267000,-0.0823,0.9765,0.0281,0.980
10.271000,-0.0851,0.9780,0.0371,0.982
10.282000,-0.0869,0.9803,0.0462,0.985
10.292000,-0.0865,0.9830,0.0525,0.988
10.302000,-0.0839,0.9854,0.0559,0.991
10.312000,-0.0800,0.9869,0.0588,0.992
10.322000,-0.0762,0.9864,0.0610,0.991
10.332000,-0.0748,0.9847,0.0627,0.989
10.342000,-0.0752,0.9828,0.0651,0.988
10.382000,-0.0773,0.9815,0.0689,0.987
10.386000,-0.0806,0.9816,0.0724,0.988
10.387000,-0.0832,0.9828,0.0752,0.989
10.388000,-0.0825,0.9852,0.0762,0.992
10.391000,-0.0784,0.9890,0.0772,0.995
10.402000,-0.0744,0.9943,0.0803,1.000
10.413000,-0.0710,1.0003,0.0905,1.007
10.421000,-0.0700,1.0068,0.1042,1.015
10.432000,-0.0713,1.0133,0.1147,1.022
10.442000,-0.0708,1.0202,0.1185,1.030
10.460000,-0.0668,1.0285,0.1173,1.037
10.466000,-0.0605,1.0371,0.1132,1.045
10.471000,-0.0537,1.0461,0.1069,1.053
10.482000,-0.0487,1.0548,0.0987,1.061
10.493000,-0.0441,1.0603,0.0893,1.065
10.503000,-0.0354,1.0625,0.0804,1.066
10.518000,-0.0253,1.0631,0.0752,1.066
10.524000,-0.0188,1.0642,0.0718,1.067
10.534000,-0.0191,1.0662,0.0678,1.068
10.542000,-0.0290,1.0680,0.0628,1.070
10.553000,-0.0434,1.0701,0.0622,1.073
10.595000,-0.0558,1.0715,0.0685,1.075
10.598000,-0.0629,1.0709,0.0820,1.076
10.600000,-0.0650,1.0701,0.1003,1.077
10.600000,-0.0644,1.0680,0.1256,1.077
10.602000,-0.0612,1.0635,0.1582,1.077
10.621000,-0.0573,1.0561,0.1914,1.075
10.627000,-0.0557,1.0475,0.2171,1.071
10.635000,-0.0563,1.0371,0.2337,1.065
10.642000,-0.0537,1.0247,0.2453,1.055
10.651000,-0.0501,1.0129,0.2536,1.045
10.678000,-0.0456,1.0015,0.2597,1.036
10.681000,-0.0391,0.9890,0.2592,1.023
10.682000,-0.0305,0.9760,0.2529,1.009
10.691000,-0.0203,0.9644,0.2421,0.995
10.702000,-0.0093,0.9540,0.2317,0.982
10.713000,0.0038,0.9438,0.2259,0.970
10.721000,0.0150,0.9341,0.2251,0.961
10.732000,0.0226,0.9254,0.2268,0.953
10.742000,0.0275,0.9175,0.2261,0.945
10.760000,0.0315,0.9114,0.2215,0.938
10.763000,0.0347,0.9070,0.2138,0.932
10.772000,0.0347,0.9030,0.2035,0.926
10.783000,0.0319,0.8986,0.1925,0.920
10.791000,0.0268,0.8943,0.1825,0.913
10.801000,0.0209,0.8906,0.1743,0.908
10.812000,0.0173,0.8874,0.1693,0.904
10.822000,0.0195,0.8851,0.1700,0.902
10.832000,0.0244,0.8844,0.1731,0.901
10.842000,0.0250,0.8852,0.1760,0.903
10.860000,0.0221,0.8879,0.1787,0.906
10.865000,0.0191,0.8927,0.1819,0.911
10.872000,0.0189,0.9001,0.1858,0.919
10.882000,0.0216,0.9087,0.1879,0.928
10.893000,0.0248,0.9177,0.1856,0.937
10.903000,0.0263,0.9265,0.1798,0.944
10.917000,0.0244,0.9354,0.1731,0.952
10.923000,0.0195,0.9444,0.1702,0.960
10.933000,0.0125,0.9535,0.1737,0.969
10.942000,0.0048,0.9628,0.1821,0.980
10.987000,-0.0054,0.9727,0.1934,0.992
10.989000,-0.0172,0.9827,0.2039,1.004
10.991000,-0.0277,0.9933,0.2125,1.016
10.991000,-0.0329,1.0059,0.2182,1.030
10.993000,-0.0325,1.0197,0.2232,1.044
11.008000,-0.0266,1.0348,0.2292,1.060
11.013000,-0.0193,1.0488,0.2371,1.075
11.022000,-0.0144,1.0609,0.2465,1.089
11.032000,-0.0116,1.0706,0.2585,1.101
11.042000,-0.0109,1.0787,0.2751,1.113
11.058000,-0.0116,1.0846,0.2930,1.124
11.073000,-0.0116,1.0846,0.2930,1.124
11.075000,-0.0138,1.0877,0.3081,1.131
11.082000,-0.0192,1.0859,0.2961,1.126
11.091000,-0.0376,1.0819,0.2724,1.116
11.102000,-0.0458,1.0790,0.2454,1.107
11.111000,-0.0458,1.0778,0.2454,1.106
11.122000,-0.0540,1.0770,0.2006,1.097
11.132000,-0.0652,1.0765,0.2006,1.097
11.141000,-0.0767,1.0764,0.1848,1.095
11.156000,-0.0829,1.0758,0.1769,1.093
11.172000,-0.0822,1.0751,0.1780,1.093
11.174000,-0.0794,1.0746,0.1897,1.094
11.182000,-0.0763,1.0725,0.2105,1.096
